STATION,DATE,wind_x,wind_y,ceiling,visibility,temperature,pressure,dew,precipitation_duration,precipitation_depth,pm25,mean_aod,min_aod,max_aod,grid_id,location,tz,wkt,Latitudes,Longitudes
72033353175,2018-04-12,4.825578149,-91.23790288,21006.09524,58871.52174,16.59090909,10162.84211,60.86363636,24,0,7.8,0.232176471,0.115,0.421,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-13,17.87430029,15.87019062,22000,57089.08333,19.17826087,10212.90909,-75.2173913,24,0,7.027272727,0.24545,0.159,0.414,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-14,-11.36178492,-12.45797183,22000,57089.08333,20.45909091,10227.63636,-56.08695652,24,0,12.23333333,0.192225,0.136,0.261,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-16,4.767083686,-48.24689361,17475.82609,57089.08333,14.93478261,10163,57.82608696,24,0,9.606666667,0.328357143,0.243,0.369,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-17,33.47739802,40.69417272,22000,57089.08333,12.55652174,10211.77273,12.7826087,24,0,5.841666667,0.104763158,0.02,0.16,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-18,-46.57232921,28.66182123,22000,62945.66667,13.39444444,10183.61111,3.4,24,0,9.533333333,0.163513514,0.039,0.409,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-20,-10.68237024,45.60478035,22000,55449.24,13.075,10198.26087,51.58333333,24,0,10.12,0.099514286,0.059,0.178,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-21,25.48362886,51.11983575,22000,55384.88,16.91304348,10186.65217,53.04166667,24,0,12.96666667,0.130947368,0.084,0.225,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-22,26.79902656,-71.67545519,22000,55449.24,20.42083333,10145.40909,74.54166667,24,0,15.14,0.1638,0.09,0.287,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-23,73.24503619,-17.02858398,22000,54354.96,19.175,10154,83.33333333,24,0,16,0.184075,0.113,0.258,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-24,-49.80829486,-1.381303744,22000,41647.625,16.0483871,10163.09091,91.70967742,6.333333333,0,21.975,0.2471875,0.204,0.301,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-04-25,48.11661327,-4.930608638,22000,41433.90625,15.32580645,10179.95238,86.48387097,5.6,0,22.7,0.190461538,0.081,0.446,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-03,-40.78759323,42.02425415,16065.28571,64481.86486,12.71388889,10217.2381,83.16666667,7.571428571,1.333333333,16.3,0.183351351,0.02,0.271,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-04,-25.85320613,-127.0622406,22000,55449.24,20.025,10209.41667,65.91666667,24,0,12.81578947,0.115666667,0.019,0.452,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-05,35.73788929,50.67450873,22000,57089.08333,22.48636364,10162,61.56521739,24,0,14.11818182,0.209083333,0.02,0.372,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-06,4.693371728,13.01514873,22000,58871.52174,22.62272727,10145.86364,70.22727273,24,0,15.01111111,0.304117647,0.227,0.447,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-07,40.49031495,8.457610409,22000,45366.06452,17.75333333,10170.30435,92.63333333,24,0,11.68823529,0.131897436,0.037,0.215,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-08,-27.48835213,-8.071088274,22000,57022.04167,19.43913043,10160.80952,90.08695652,24,0,16.07647059,0.385,0.385,0.385,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-09,23.52501491,26.05857289,22000,112472.05,20.49444444,10144.06667,123,24,0,22.77619048,0.218435897,0.166,0.308,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-10,25.83758505,51.50400324,22000,84430.22222,17.93461538,10119.55,127.0769231,24,0,19.96666667,0.255315789,0.138,0.336,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-14,41.9673435,-109.4635378,21062.36364,58381.78261,16.46818182,10158.57143,97.31818182,16.33333333,0,15.2,0.292114286,0.192,0.428,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-15,-35.86560388,49.92228348,21149.28,51908.11111,15.62692308,10170.15,98.65384615,24,0,12.07333333,0.188925,0.108,0.275,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-16,-5.574042458,86.43949433,22000,57089.08333,16.49130435,10169.85714,93.2173913,24,0,11.06,0.184358974,0.111,0.3,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-17,-12.97985104,-28.49365933,22000,94805.48,16.5,10154.56522,85.375,24,0,10.78636364,0.199487179,0.083,0.297,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-18,-28.42059649,13.49059858,11498.15385,50887.67857,16.07307692,10150,96.38461538,24,0,12.37391304,0.358473684,0.284,0.432,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-20,-10.89513548,71.02674664,7293.192308,51002.60714,17.60740741,10139.42857,130.0740741,24,0,15.56363636,0.4015,0.384,0.419,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-23,18.70373171,-29.45789766,11002.6,52355.14815,16.55384615,10149.91304,113.8461538,24,0,17.475,0.3969,0.351,0.453,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-25,29.36935551,15.3743869,7792.24,52533.96296,16.79230769,10197.47619,108.6538462,24,0,11.20952381,0.223176471,0.086,0.319,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-27,26.69825368,-132.1012161,11939.3913,55256.16,16.30434783,10150.90476,103.375,24,0,14.02105263,0.191894737,0.098,0.31,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-28,-66.64984207,20.20664831,16817.48,45671.33333,16.9,10145.95455,120.4482759,24,0,17.85263158,0.228578947,0.149,0.346,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-29,93.90358914,39.78888038,14417.25,127701.9231,18.504,10116.73684,134.92,12.5,0,20.95,0.325764706,0.226,0.423,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-30,57.96303956,-45.30099071,5792.393939,67242.31579,17.89189189,10119.2381,138.4324324,24,0,12.75555556,0.382722222,0.302,0.446,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-05-31,-29.19442264,18.81844711,6419.333333,47831.90323,18.39666667,10131.40909,130.8666667,24,0,8.6375,0.405,0.396,0.414,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-01,138.5372172,-78.85149047,22000,55256.16,17.7375,10152.90476,107.7083333,24,0,17.06315789,0.2086,0.157,0.251,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-02,-32.91363646,45.89600188,22000,57089.08333,20.42608696,10149.71429,110.9565217,24,0,19.57368421,0.18025,0.073,0.293,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-03,-11.71805133,-72.8443498,22000,55449.24,22.40833333,10131.65217,120.875,24,0,22.27894737,0.182794872,0.106,0.354,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-04,-18.70156111,126.8083266,22000,51057.46154,19.888,10121.19048,133.32,24,0,21.71111111,0.174,0.174,0.174,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-05,-9.028658102,-69.53487177,13199.7037,48818.67857,18.62592593,10127.14286,138.0740741,24,0,22.68,0.293355932,0.172,0.452,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-06,57.40408786,-100.4545381,12434.59259,50198.10714,19.12962963,10126.4,133.4814815,24,0,21.25238095,0.2047,0.077,0.392,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-07,-82.51269299,72.1167611,16947.20588,38997.42857,16.28235294,10133,113.9411765,24,0,20.255,0.178605263,0.09,0.229,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-08,73.14882313,-31.13700572,22000,57022.04167,20.9173913,10137.27273,114.5217391,24,0,22.31304348,0.191236842,0.131,0.251,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-09,-40.09111481,-7.886892987,22000,55191.8,22.52916667,10130.81818,116.9583333,24,0,19.60909091,0.134275,0.045,0.241,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-10,-65.99930716,8.586222,22000,58381.78261,21.36363636,10119.10526,131.3181818,24,0,17.58636364,0.17,0.115,0.206,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-11,-19.53415874,7.416951464,22000,55449.24,22.47916667,10099.61905,127.875,24,0,20.67619048,0.126108108,0.02,0.236,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-12,5.412926123,-8.219487907,21080.56522,57089.08333,24.13043478,10095.38889,137.3913043,24,0,20.66666667,0.155974359,0.05,0.275,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-13,0.680767343,11.25766913,22000,51243.07692,22.956,10099.63636,151.88,24,0,24.01875,0.171368421,0.108,0.215,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-14,38.00770477,-11.90230211,19648,35495.18421,19.25945946,10098.54545,133.8378378,24,0,18.93333333,0.057914286,0.019,0.156,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-15,42.80769776,-25.40444744,22000,56887.95833,22.82608696,10087.72222,145.173913,24,0,19.8952381,0.165454545,0.108,0.385,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-16,61.98832577,6.547247121,14051,55191.76,19.78333333,10093.83333,136.2083333,24,0,11.43333333,0.249944444,0.174,0.326,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-17,-2.772628287,-26.90741586,6921.227273,58871.52174,18.46363636,10133.09524,106.6818182,24,0,9.014285714,0.288266667,0.227,0.385,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-18,-78.2657325,71.47209588,11984.92,53935.53846,18.82,10160.10526,115.28,24,0,12.23043478,0.2095,0.141,0.341,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-19,-77.97157001,91.77981317,22000,56955,19.75217391,10152.77273,124.5217391,24,0,18.43333333,0.18185,0.119,0.292,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-20,-15.16777382,120.5741208,22000,57542.17391,20.93181818,10136.52632,143.6818182,24,0,21.96521739,0.172323529,0.02,0.266,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-21,-38.35556791,-15.10171002,14788.66667,42484.93548,18.57666667,10140.27273,140.8666667,24,0,24.31428571,0.193433333,0.091,0.287,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-22,5.663769284,57.19401818,12695.39286,45276.17241,21.57857143,10125.47619,159.5357143,24,0,31.18947368,0.223205128,0.117,0.43,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-23,24.43906544,35.10989753,13660.26923,49136.7037,21.07692308,10103.05556,159.3076923,24,0,23.13478261,0.210948718,0.139,0.269,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-24,-51.8272625,25.48209248,12448.14815,51232.5,20.17777778,10129.72727,142.4814815,24,0,17.09583333,0.184925,0.105,0.314,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-25,-58.76285582,82.73696465,17998.22222,50887.71429,19.67037037,10146.30435,135.8148148,24,0,18.40454545,0.151825,0.072,0.261,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-26,-23.2196905,139.2123025,17929.3125,40153.90909,18.6625,10147.36364,132.625,11.6,0,17.83157895,0.1472,0.078,0.192,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-27,-18.74088668,-49.83891405,22000,57961.91304,22.1,10140.04762,140.8636364,24,,19.7875,0.143432432,0.042,0.324,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-28,-93.18200205,-45.81666809,15684.55263,34853.20513,18.71315789,10133,140.1842105,24,0,18.56086957,0.1565,0.02,0.245,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-29,-53.51016168,-98.78991858,15673.48148,51175.03571,20.25925926,10133.95455,136.0740741,11.6,0,15.38823529,0.2177,0.174,0.271,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-06-30,5.175401693,-11.06239538,14549.3913,57089.08333,20.2826087,10141.25,141.4347826,24,,15.8,0.155189189,0.091,0.25,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-07-01,-78.73552626,12.02254257,17295.52174,56686.79167,20.77391304,10157.63636,142.3478261,24,0,13.48571429,0.159230769,0.062,0.295,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-07-02,32.17621359,20.43104954,17853.69231,51014.07407,20.78846154,10152.65,143.1153846,24,0,16.5047619,0.162564103,0.063,0.336,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
72033353175,2018-07-03,70.29208755,-27.64965178,14824.81481,51175.03571,21.58518519,10135.52174,153.0740741,24,0,15.12608696,0.211625,0.147,0.272,E5P9N,Los Angeles (SoCAB),Etc/GMT+8,"POLYGON ((-117.4846671836398 33.98201108613195, -117.4846671836398 34.01924766510738, -117.5295829478457 34.01924766510738, -117.5295829478457 33.98201108613195, -117.4846671836398 33.98201108613195))",34.00062937,117.5071251
